Date,Open,Low,High,Close,Avg,Volume,Count
10.03.2023,888.00,885.60,904.10,897.60,896.50,1 443 666 429.50,20 784
09.03.2023,890.00,882.10,895.45,889.25,889.35,1 212 556 730.50,18 299
07.03.2023,900.70,888.50,901.90,891.95,893.45,1 259 177 970.50,20 010
06.03.2023,899.55,897.20,906.80,900.35,902.90,1 254 791 259.50,17 253
03.03.2023,889.50,883.90,896.90,895.60,890.65,1 461 456 570.50,19 129
02.03.2023,893.00,878.15,899.00,883.60,887.70,2 968 098 616.00,38 866
01.03.2023,882.00,879.00,898.50,893.90,889.25,2 481 411 338.00,37 554
28.02.2023,889.95,871.00,894.00,878.85,879.50,2 448 502 762.50,34 606
27.02.2023,870.50,870.00,890.80,887.80,881.75,1 888 194 138.00,25 391
24.02.2023,874.95,866.10,884.60,878.80,876.00,1 527 042 883.50,23 792
22.02.2023,899.85,870.45,899.85,874.30,884.55,2 594 437 438.50,40 727
21.02.2023,892.65,882.40,915.00,896.35,899.60,5 572 222 557.50,67 122
20.02.2023,864.30,842.20,894.90,892.25,873.25,5 818 147 423.00,73 302
17.02.2023,830.10,822.70,869.35,866.70,845.15,3 492 276 281.50,48 947
16.02.2023,847.30,830.30,862.00,842.70,846.30,4 970 331 207.50,61 149
15.02.2023,887.65,808.55,887.70,837.50,850.50,8 640 740 499.00,95 661
14.02.2023,910.10,889.00,914.45,893.15,897.20,2 535 065 847.50,35 587
13.02.2023,912.35,906.30,924.00,908.00,914.15,1 440 980 763.50,22 008
10.02.2023,910.25,904.25,915.00,912.35,910.05,1 377 414 012.00,17 598
09.02.2023,924.95,912.10,929.80,913.95,920.30,1 743 740 111.50,20 587
08.02.2023,909.95,902.50,928.70,921.85,917.65,3 566 636 331.50,42 501
07.02.2023,935.00,902.50,939.00,911.15,915.40,3 910 515 981.50,49 638
06.02.2023,926.35,921.00,943.40,934.20,934.20,2 935 889 336.00,35 989
03.02.2023,944.75,915.80,954.50,924.80,931.25,7 924 466 428.50,89 594
02.02.2023,980.00,943.00,980.00,944.90,960.75,6 199 826 277.00,71 180
01.02.2023,947.50,935.50,981.50,972.00,960.85,10 419 642 019.50,108 774
31.01.2023,924.80,907.00,951.50,947.80,926.45,6 177 918 144.50,69 156
30.01.2023,883.00,878.10,929.80,925.25,910.55,6 133 289 438.50,71 964
27.01.2023,877.45,866.25,878.00,876.80,872.10,1 744 612 973.50,27 875
26.01.2023,857.10,852.85,876.90,876.60,864.65,3 625 959 176.50,46 159
25.01.2023,847.00,843.50,856.95,856.95,849.20,2 101 402 297.00,28 753
24.01.2023,825.00,825.00,844.70,843.50,838.10,3 388 977 802.50,43 035
23.01.2023,820.00,816.15,826.90,822.40,821.95,1 083 181 528.00,18 104
20.01.2023,816.90,813.00,820.50,817.45,817.05,798 034 460.00,12 545
19.01.2023,816.00,803.90,820.00,816.45,812.50,1 291 820 592.00,19 364
18.01.2023,812.80,808.05,824.85,815.50,819.05,1 340 318 535.00,20 876
17.01.2023,822.75,810.70,828.00,812.90,819.20,1 773 285 981.00,24 936
16.01.2023,809.50,807.60,826.00,822.80,816.50,2 445 858 918.00,33 361
13.01.2023,793.70,790.15,812.00,806.80,804.90,2 369 059 683.50,38 033
12.01.2023,789.90,785.00,797.45,793.40,791.95,1 050 406 788.50,17 864
11.01.2023,790.50,785.60,792.00,788.15,788.90,812 982 616.00,13 082
10.01.2023,783.00,775.10,790.00,787.60,783.65,976 686 631.50,18 767
09.01.2023,798.00,780.00,799.95,784.50,789.25,1 493 140 827.50,22 704
06.01.2023,789.05,778.00,793.60,790.50,785.15,1 144 645 819.50,18 978
05.01.2023,801.45,783.30,801.50,787.55,791.05,982 997 434.00,17 636
04.01.2023,794.40,792.50,803.60,801.45,799.35,1 293 699 281.50,20 310
03.01.2023,777.80,775.35,791.00,790.30,786.10,1 417 905 441.00,20 271
30.12.2022,775.00,762.80,777.70,769.20,767.35,867 274 972.00,16 774
29.12.2022,777.50,762.50,780.20,773.40,773.60,1 012 191 187.50,16 355
28.12.2022,782.50,775.05,786.00,777.00,779.90,791 211 759.00,14 810
27.12.2022,784.95,781.00,788.00,786.20,784.75,990 806 037.00,14 471
26.12.2022,781.00,773.15,789.85,780.90,782.35,1 068 563 538.50,19 006
23.12.2022,780.00,771.30,786.80,782.35,779.50,1 105 143 165.50,20 333
