Date,Open,Low,High,Close,Avg,Volume,Count
26.03.2025,319.90,315.01,320.88,315.23,317.74,6 538 901 138.50,62 127
25.03.2025,320.00,314.65,322.20,319.80,318.52,15 393 054 646.50,110 364
24.03.2025,323.26,318.51,323.94,319.47,321.61,10 625 951 470.30,89 718
21.03.2025,323.80,322.15,326.08,323.26,324.25,9 307 475 192.50,67 638
20.03.2025,325.41,321.80,326.00,324.05,324.29,13 733 625 340.50,88 651
19.03.2025,324.50,322.30,326.88,325.30,324.79,12 924 249 479.50,80 305
18.03.2025,326.20,323.82,329.77,324.06,327.07,23 858 590 971.50,136 274
17.03.2025,320.69,319.82,326.97,326.02,325.13,21 405 545 613.70,166 656
14.03.2025,316.00,314.12,321.10,320.51,318.36,16 479 988 152.40,107 934
13.03.2025,318.39,312.50,320.50,316.37,316.62,24 872 186 568.70,152 058
12.03.2025,319.99,315.80,320.90,318.39,318.24,13 354 955 867.10,92 008
11.03.2025,317.70,315.57,321.98,319.69,319.46,20 743 337 430.10,132 717
10.03.2025,316.98,316.37,320.63,317.57,318.55,12 523 199 814.10,92 111
07.03.2025,315.19,310.69,321.87,316.92,316.84,35 131 355 149.60,185 974
06.03.2025,313.60,313.57,317.43,315.18,315.23,10 074 119 599.50,67 225
05.03.2025,316.40,313.00,318.30,313.56,315.96,18 258 763 571.00,108 836
04.03.2025,306.95,306.14,318.50,316.40,314.02,27 673 062 102.70,167 382
03.03.2025,309.84,300.20,310.94,305.50,303.86,21 118 040 593.40,160 752
28.02.2025,306.01,304.05,310.40,309.63,306.97,20 165 953 351.00,134 666
27.02.2025,310.22,305.43,312.45,307.10,309.19,18 840 933 180.50,144 916
26.02.2025,316.97,308.31,317.45,310.22,312.09,23 040 552 826.80,151 363
25.02.2025,316.03,315.62,318.59,316.97,317.14,12 313 543 551.00,74 569
24.02.2025,314.92,313.00,316.40,316.03,314.74,11 245 263 329.00,117 903
21.02.2025,315.48,312.00,316.69,314.74,314.29,10 285 495 344.60,68 867
20.02.2025,315.91,314.02,317.96,315.05,315.93,10 477 695 990.60,79 778
19.02.2025,313.53,311.01,317.25,315.91,314.33,15 868 701 994.00,97 815
18.02.2025,319.99,310.21,320.92,312.95,315.55,26 823 149 077.90,164 475
17.02.2025,314.00,312.31,319.55,319.50,316.24,26 824 441 532.10,173 913
14.02.2025,315.59,303.06,317.84,309.87,311.98,39 525 316 749.60,230 084
13.02.2025,315.61,307.20,318.72,310.10,313.08,36 604 642 922.80,228 080
12.02.2025,294.30,291.30,314.40,314.00,302.76,56 277 149 585.30,341 200
11.02.2025,290.35,289.30,294.10,294.06,292.02,16 355 814 309.00,108 732
10.02.2025,287.61,287.61,294.55,289.94,291.17,21 267 188 580.40,144 702
07.02.2025,287.66,285.08,288.90,285.81,286.86,7 924 869 053.30,63 538
06.02.2025,283.89,282.09,288.92,287.15,286.69,19 885 584 125.20,148 579
05.02.2025,277.30,275.34,283.89,282.88,279.35,12 035 124 307.10,102 485
04.02.2025,279.55,275.70,281.41,277.40,278.71,6 685 824 653.40,60 785
03.02.2025,280.21,278.00,280.35,279.55,279.09,8 477 125 815.30,81 004
31.01.2025,281.97,280.27,284.11,280.73,282.55,11 395 665 602.00,84 988
30.01.2025,280.44,280.36,282.50,281.97,281.51,7 888 310 432.60,69 736
29.01.2025,278.00,277.12,282.18,280.36,280.23,10 974 299 055.30,84 306
28.01.2025,275.25,274.01,279.26,278.35,277.29,10 821 743 892.10,80 592
27.01.2025,280.72,275.01,280.97,275.23,277.33,10 825 883 885.40,98 275
24.01.2025,281.00,279.25,282.75,280.74,280.78,9 028 740 828.20,81 035
23.01.2025,280.79,277.35,280.79,280.49,279.33,10 774 689 057.80,89 355
22.01.2025,282.00,280.20,284.00,280.36,282.04,13 286 163 684.60,102 355
21.01.2025,279.39,276.32,281.85,281.85,279.29,11 305 302 708.90,112 161
20.01.2025,285.10,277.61,286.23,278.19,281.87,19 166 116 805.70,140 246
17.01.2025,282.20,280.19,284.64,283.53,282.85,14 674 366 108.30,111 458
16.01.2025,283.70,281.18,284.00,281.80,282.60,13 975 953 014.30,93 797
15.01.2025,280.00,276.06,282.82,282.77,279.35,14 768 778 206.90,140 290
14.01.2025,279.84,277.41,282.36,279.85,279.96,12 888 705 821.90,109 759
13.01.2025,280.62,278.60,284.75,279.80,282.00,18 781 966 095.50,159 552
10.01.2025,272.31,270.27,279.53,278.77,275.79,19 623 132 401.40,152 694
09.01.2025,276.71,270.73,278.77,271.80,273.66,14 491 325 783.80,99 681
08.01.2025,273.07,273.07,277.87,277.00,276.19,7 356 165 148.50,73 551
06.01.2025,270.88,270.07,274.41,274.37,271.91,7 737 094 495.20,88 739
03.01.2025,280.00,271.80,280.41,272.25,275.11,11 853 565 984.90,94 186
30.12.2024,274.00,273.70,279.49,279.43,276.62,14 559 469 001.20,97 811
28.12.2024,271.35,270.40,273.99,272.83,272.36,10 781 650 537.50,75 600
27.12.2024,269.61,268.57,272.16,271.20,270.65,14 113 195 712.40,97 081
26.12.2024,272.00,269.10,274.25,269.56,271.42,20 555 363 427.40,141 710
25.12.2024,263.62,260.31,273.00,271.69,267.06,33 690 236 575.40,191 882
24.12.2024,264.94,261.02,266.79,264.34,263.65,22 159 031 394.90,150 068
23.12.2024,260.00,256.51,270.00,264.90,264.50,43 158 379 935.70,267 520
20.12.2024,229.10,228.03,258.98,257.60,247.12,58 117 516 791.80,373 972
19.12.2024,230.16,227.71,234.99,229.00,231.46,28 715 332 741.60,188 640
18.12.2024,226.72,224.33,230.80,230.15,227.38,13 200 949 659.80,98 786
